Source,Target,IntervalNumber,StartTime,EndTime,Duration,DurationRatio,RangeMax,RangeMin,RangeRate,LinkID,LinkType
LEO_32 -X_OCT,GS07062_OCT,1,16-Feb-2023 00:22:30,16-Feb-2023 00:24:30,120,0.0166666666666667,2929659.4458,2737452.3639,30,LEO_32 -X_OCT--GS07062_OCT--1,LEO_Ground
LEO_45 -X_OCT,GS01001_OGT,1,16-Feb-2023 00:03:30,16-Feb-2023 00:05:30,120,0.0166666666666667,3071580.3252,2891583.0944,30,LEO_45 -X_OCT--GS01001_OGT--1,LEO_Ground
LEO_45 -X_OCT,GS01002_OCT,1,16-Feb-2023 00:03:30,16-Feb-2023 00:05:30,120,0.0166666666666667,3071580.3252,2891583.0944,30,LEO_45 -X_OCT--GS01002_OCT--1,LEO_Ground
LEO_45 -X_OCT,GS02012_OCT,1,16-Feb-2023 00:05:30,16-Feb-2023 00:07:30,120,0.0166666666666667,2935273.9402,2735973.21,30,LEO_45 -X_OCT--GS02012_OCT--1,LEO_Ground
LEO_56 -X_OCT,GS12112_OCT,1,16-Feb-2023 00:02:30,16-Feb-2023 00:04:30,120,0.0166666666666667,3109500.1575,2914765.498,30,LEO_56 -X_OCT--GS12112_OCT--1,LEO_Ground
LEO_24 +Y_OCT,GS02012_OCT,1,16-Feb-2023 00:05:30,16-Feb-2023 00:07:30,120,0.0166666666666667,1419919.0811,1314764.6829,30,LEO_24 +Y_OCT--GS02012_OCT--1,LEO_Ground
LEO_2 -Y_OCT,GS12112_OCT,1,16-Feb-2023 01:15:30,16-Feb-2023 01:17:30,120,0.0166666666666667,3127573.0954,3118166.6917,30,LEO_2 -Y_OCT--GS12112_OCT--1,LEO_Ground
LEO_24 -Y_OCT,GS12112_OCT,1,16-Feb-2023 01:14:30,16-Feb-2023 01:16:30,120,0.0166666666666667,1379189.5707,1312169.2978,30,LEO_24 -Y_OCT--GS12112_OCT--1,LEO_Ground
LEO_53 -Y_OCT,GS02012_OCT,1,16-Feb-2023 01:45:30,16-Feb-2023 01:47:30,120,0.0166666666666667,1360466.1008,1308177.3426,30,LEO_53 -Y_OCT--GS02012_OCT--1,LEO_Ground
LEO_7 +Z_OCT,GS11102_OCT,1,16-Feb-2023 01:57:30,16-Feb-2023 01:59:30,120,0.0166666666666667,1644463.7132,1635695.3255,30,LEO_7 +Z_OCT--GS11102_OCT--1,LEO_Ground
LEO_13 +Z_OCT,GS11102_OCT,1,16-Feb-2023 00:15:30,16-Feb-2023 00:17:30,120,0.0166666666666667,1683564.9151,1656123.0854,30,LEO_13 +Z_OCT--GS11102_OCT--1,LEO_Ground
LEO_14 +Z_OCT,GS06052_OCT,1,16-Feb-2023 01:20:30,16-Feb-2023 01:22:30,120,0.0166666666666667,1674370.5364,1661300.9885,30,LEO_14 +Z_OCT--GS06052_OCT--1,LEO_Ground
LEO_32 +Z_OCT,GS02012_OCT,1,16-Feb-2023 01:48:30,16-Feb-2023 01:50:30,120,0.0166666666666667,1672924.6198,1658071.9639,30,LEO_32 +Z_OCT--GS02012_OCT--1,LEO_Ground
LEO_50 +Z_OCT,GS02012_OCT,1,16-Feb-2023 00:33:30,16-Feb-2023 00:35:30,120,0.0166666666666667,1631280.8502,1622279.0112,30,LEO_50 +Z_OCT--GS02012_OCT--1,LEO_Ground
LEO_57 +Z_OCT,GS11101_OGT,1,16-Feb-2023 01:25:30,16-Feb-2023 01:27:30,120,0.0166666666666667,1636224.85,1628101.4912,30,LEO_57 +Z_OCT--GS11101_OGT--1,LEO_Ground
LEO_62 +Z_OCT,GS12112_OCT,1,16-Feb-2023 00:16:30,16-Feb-2023 00:18:30,120,0.0166666666666667,1655852.2298,1648783.3689,30,LEO_62 +Z_OCT--GS12112_OCT--1,LEO_Ground
LEO_2 +X_OCT,LEO_18 -X_OCT,8,16-Feb-2023 01:58:30,16-Feb-2023 02:00:00,90,0.0125,7985469.5519,7933148.4729,30,LEO_2 +X_OCT--LEO_18 -X_OCT--8,LEO_LEO
LEO_2 +X_OCT,LEO_18 -Y_OCT,5,16-Feb-2023 01:58:30,16-Feb-2023 02:00:00,90,0.0125,7985469.5277,7933148.4821,30,LEO_2 +X_OCT--LEO_18 -Y_OCT--5,LEO_LEO
LEO_4 +X_OCT,LEO_40 -X_OCT,3,16-Feb-2023 01:58:30,16-Feb-2023 02:00:00,90,0.0125,1953909.5856,1912557.8377,30,LEO_4 +X_OCT--LEO_40 -X_OCT--3,LEO_LEO
LEO_6 +X_OCT,LEO_22 -X_OCT,8,16-Feb-2023 01:58:30,16-Feb-2023 02:00:00,90,0.0125,7985469.5519,7933148.4729,30,LEO_6 +X_OCT--LEO_22 -X_OCT--8,LEO_LEO
LEO_6 +X_OCT,LEO_22 +Y_OCT,5,16-Feb-2023 01:58:30,16-Feb-2023 02:00:00,90,0.0125,7985469.5277,7933148.4821,30,LEO_6 +X_OCT--LEO_22 +Y_OCT--5,LEO_LEO
LEO_8 +X_OCT,LEO_36 -X_OCT,3,16-Feb-2023 01:58:30,16-Feb-2023 02:00:00,90,0.0125,1953909.5856,1912557.8377,30,LEO_8 +X_OCT--LEO_36 -X_OCT--3,LEO_LEO
